Index,AreaName,Price ($),lat,lng,Address,City
2544,Oakridge,849000,43.691143,-79.281982,19 Mansion Ave,Toronto
2545,Humber Bay,469800,43.624374,-79.485542,#1006 - 90 PARK LAWN RD,Toronto
2546,Jane and Finch,335000,43.764374,-79.49456,#608 - 19 FOUR WINDS DR,Toronto
2547,Willowdale,285000,43.779793,-79.413956,#1806 - 26 OLIVE AVE,Toronto
2548,Don Valley Village,679900,43.795135,-79.353607,401 85 Skymark Drive,Toronto
2549,Downtown,339000,43.657074,-79.355232,#1206 - 51 TROLLEY CRES,Toronto
2550,Mimico,105000,43.615341,-79.492996,170 THE QUEENS WAY,Toronto
2551,Midtown Toronto,1510000,43.671139,-79.395653,#602 - 4 LOWTHER AVE,Toronto
2552,Downtown,960000,43.659328,-79.382675,#2810 - 386 YONGE ST,Toronto
2553,Downtown,1299000,43.642578,-79.3769,#4202 - 16 HARBOUR ST,Toronto
2554,Downtown,498000,43.649082,-79.392082,#3506 - 318 RICHMOND ST W,Toronto
2555,Niagara,494999,43.636345,-79.404808,#108 - 215 FORT YORK BLVD,Toronto
2556,Trinity - Bellwoods,1988888,43.64777,-79.404457,198 BATHURST ST,Toronto
2557,Downtown,449900,43.65234,-79.398193,#706 - 270 SPADINA AVE,Toronto
2558,Little Portugal,355000,43.641697,-79.423431,#1007 - 36 LISGAR ST,Toronto
2559,Downtown,898000,43.640163,-79.378647,#2814 - 55 HARBOUR SQ,Toronto
2560,Midtown Toronto,450880,43.696835,-79.393997,#1102 - 68 MERTON ST,Toronto
2561,Bendale,799900,43.750801,-79.24028,34 BENDALE BLVD N,Toronto
2562,Silverthorn,659900,43.679874,-79.469025,45 LAVENDER RD,Toronto
2563,Parkdale,1599000,43.635567,-79.441315,2312 LAKE SHORE BLVD W,Toronto
2564,Port Royal,839000,43.817585,-79.289879,31 BECCA HALL TR,Toronto
2565,Tam O'Shanter,388000,43.786736,-79.291008,#808 - 228 BONIS AVE,Toronto
2566,Willowdale,398800,43.765598,-79.410942,#2203 - 23 HOLLYWOOD AVE,Toronto
2567,Downtown,625000,43.669151,-79.387375,#1601 - 21 BALMUTO ST,Toronto
2568,Beach Hill,999000,43.681137,-79.310356,1956 GERRARD ST E,Toronto
2569,Niagara,1998897,43.645416,-79.408264,737 RICHMOND Street West,Toronto
2570,Wallace Emerson,64900,43.659683,-79.437279,1174 BLOOR ST W,Toronto
2571,Humber Summit,549000,43.759605,-79.570328,#6 - 70 PLUNKETT RD,Toronto
2572,West Queen West,149000,43.645443,-79.41169,893 QUEEN ST W,Toronto
2573,Rouge,729000,43.796291,-79.137764,102 BEAVERBROOK CRT,Toronto
2574,Parkdale,1300000,43.640388,-79.438339,1508 QUEEN ST W,Toronto
2575,Downtown,489000,43.659328,-79.382675,#1016 - 386 YONGE ST,Toronto
2576,Downtown,389900,43.65234,-79.398193,#608 - 270 SPADINA AVE,Toronto
2577,Little Italy,849000,43.652946,-79.41256,248 CLAREMONT ST,Toronto
2578,Carleton Village,1490000,43.670361,-79.455589,1928 -30 DAVENPORT RD,Toronto
2579,Downtown,615000,43.644852,-79.399101,#305 - 560 KING ST,Toronto
2580,Mississauga,244000,43.616276,-79.595207,Bloor Street,Toronto
2581,Bayview Village,367000,43.769569,-79.369514,#1218 - 19 SINGER CRT,Toronto
2582,Mississauga,345000,43.616276,-79.595207,Bloor Street,Toronto
2583,Rexdale,318000,43.724766,-79.616486,#220 - 700 HUMBERWOOD BLVD,Toronto
2584,Mississauga,354000,43.616276,-79.595207,Bloor Street,Toronto
2585,Milliken,499000,43.819195,-79.295441,#110 - 3838 MIDLAND AVE,Toronto
2586,Downtown,399666,43.665405,-79.387917,#2511 - 1000  Bay St Street,Toronto
2587,Downtown,449000,43.669594,-79.380577,#2905 - 101 CHARLES ST E,Toronto
2588,Midtown Toronto,384900,43.672554,-79.389572,#604 - 40 Scollard St,Toronto
2589,Thornhill,109900,43.792583,-79.444809,787 STEELS AVE W,Toronto
2590,Rouge,689000,43.805416,-79.186546,7 ROUGE RIVER DR,Toronto
2591,Willowdale,384900,43.757996,-79.409592,#906 - 1 AVONDALE AVE,Toronto
2592,Jane and Finch,129900,43.74036,-79.512222,2721 JANE ST,Toronto
2593,Niagara,749900,43.636234,-79.403122,#2002 - 628 Fleet St,Toronto
2594,Eglinton East,599000,43.742043,-79.250938,131 CITADEL DR,Toronto
2595,Islington - City Centre West,409900,43.638706,-79.535904,#347 - 25 Viking Lane,Toronto
2596,White Haven,814900,43.790401,-79.244568,32 A MASSIE ST,Toronto
2597,Tam O'Shanter - Sullivan,309000,43.776638,-79.323143,#506 - 2721 VICTORIA PARK AVE,Toronto
2598,Willowdale,296000,43.773094,-79.415596,#1803 - 30 CANTERBURY PL,Toronto
2599,Rexdale,649899,43.751724,-79.590424,145 Silverstone Dr,Toronto
2600,Midtown Toronto,749000,43.690628,-79.433762,237 Winnett Ave,Toronto
