,AreaName,Price ($),lat,lng,Address,City
1877,Islington - City Centre West,339000,43.639202000000004,-79.535423,#2603 - 15 VIKING LANE,Toronto
1878,Malvern,148000,43.803925,-79.216507,#504 - 8 SILVER BELL GRVE,Toronto
1879,New Toronto,226900,43.601498,-79.51007800000001,#1014 - 4 ELSINORE PATH,Toronto
1880,Willowdale,309900,43.779163,-79.414513,#308 - 20 OLIVE AVE,Toronto
1881,Jane and Finch,273900,43.765266,-79.493652,#612 - 9 FOUR WINDS DR,Toronto
1882,Willowdale,609000,43.768574,-79.389618,#Th104 - 399 SPRING GARDEN AVE,Toronto
1883,Midtown Toronto,2900000,43.718708,-79.421021,10 FRONTENAC AVE,Toronto
1884,Lawrence Heights,348800,43.715202000000005,-79.452354,#2406 - 770 LAWRENCE AVE W,Toronto
1885,Malvern,619000,43.815937,-79.223,18 SWALLOWTAIL RD,Toronto
1886,Clairlea - Birchmount,699000,43.702419,-79.27436800000001,38 BELANGER CRES,Toronto
1887,Willowdale,425000,43.771595,-79.412178,#702 - 256 DORIS AVE,Toronto
1888,Roncesvalles Village,779000,43.645916,-79.441017,15 FERN AVE,Toronto
1889,Bridle Path,26800000,43.735306,-79.372612,10 HIGH POINT RD,Toronto
1890,Tam O'Shanter,359999,43.775997,-79.305061,#27 - 71 CASS AVE,Toronto
1891,Humber Bay Shores,299000,43.629665,-79.477333,#402 - 2087 LAKE SHORE BLVD,Toronto
1892,Bayview Village,235000,43.767936999999996,-79.387955,#731 - 2885 BAYVIEW AVE,Toronto
1893,Willowdale,319900,43.779163,-79.414513,#512 - 20 OLIVE AVE,Toronto
1894,Emery,80000,43.749187,-79.542702,#M4 - 3390 WESTON RD,Toronto
1895,Rouge,469900,43.796883,-79.15486899999999,6 HUXTABLE LANE,Toronto
1896,Bendale,292000,43.773251,-79.25527199999999,#1703 - 50 TOWN CENTRE CRT,Toronto
1897,White Haven,279900,43.791035,-79.239006,#816 - 39 KIMBERCROFT CRT,Toronto
1898,Newtonbrook,1390000,43.788364,-79.39807900000001,6 TANNER CRT,Toronto
1899,Willowdale,369000,43.765537,-79.413155,#906 - 155 BEECROFT RD,Toronto
1900,Mimico,999000,43.631355,-79.474609,#3704 - 2045 LAKE SHORE BLVD W,Toronto
1901,Bendale,429900,43.773403,-79.254951,#2908 - 25 TOWN CENTRE CRT,Toronto
1903,Henry Farm,299000,43.775208,-79.336426,#405 - 2015 SHEPPARD AVE,Toronto
1904,Bendale,149000,43.751389,-79.263054,2655 LAWRENCE AVE E,Toronto
1905,Little Portugal,299900,43.641697,-79.42343100000001,#315 - 36 LISGAR ST,Toronto
1906,Agincourt,129000,43.806225,-79.289284,#1 - 3290 MIDLAND AVE,Toronto
1907,Port Hope,722000,43.960762,-78.323914,#Ph63 - 60 ANN O&#39;REILLY RD,Toronto
1908,Agincourt,109988,43.788311,-79.26808199999999,#238 - 4438 SHEPPARD AVE E,Toronto
1909,Golden Mile,159000,43.726879,-79.28846,#8 G - 1921 EGLINTON AVE E,Toronto
1910,Willowdale,328888,43.767403,-79.410599,#601 - 188 DORIS AVE,Toronto
1911,Lawrence Heights,328000,43.714591999999996,-79.452911,#1217 - 800 LAWRENCE AVE W,Toronto
1912,Downtown,829000,43.641788,-79.381874,#5703 - 14 YORK ST,Toronto
1913,Downtown,499900,43.64048,-79.394966,#347 - 8 TELEGRAM MEWS,Toronto
1914,Bayview Village,394900,43.767936999999996,-79.387955,#1305 - 2885 BAYVIEW AVE,Toronto
1915,Downtown,339970,43.656807,-79.37509200000001,#402 - 159 DUNDAS ST E,Toronto
1916,Old Town,339888,43.653217,-79.368378,#1413 - 323 RICHMOND ST E,Toronto
1917,Agincourt,299000,43.779205,-79.28151700000001,#517 - 181 VILLAGE GREEN SQ,Toronto
1918,Willowdale,288000,43.778434999999995,-79.41333,#902 - 18 HOLMES AVE,Toronto
1919,Agincourt,269000,43.78344,-79.283562,#705 - 4101 SHEPPARD AVE E,Toronto
1920,Downtown,688800,43.639782000000004,-79.397949,#352 - 151 DAN LECKIE WAY,Toronto
1921,Willowdale,569000,43.769829,-79.413467,#2706 - 5168 YONGE ST,Toronto
1922,The Queensway,414900,43.625927000000004,-79.504417,#201 - 760 THE QUEENSWAY AVE,Toronto
1923,Rexdale,689500,43.717667,-79.55246700000001,39 RINGWAY CRES,Toronto
1924,Mimico,343000,43.62421,-79.489449,#427 - 300 MANITOBA ST,Toronto
1925,Downtown,399000,43.652817,-79.367737,#619 - 400 ADELAIDE ST E,Toronto
1926,Agincourt,258000,43.783657,-79.28441600000001,#Ph05 - 4091 SHEPPARD AVE E,Toronto
1927,Malvern,289000,43.804581,-79.22776800000001,#6 - 200 MCLEVIN AVE,Toronto
1928,Midtown Toronto,825000,43.673171999999994,-79.389687,#2808 - 32 DAVENPORT RD,Toronto
1929,Parkdale,510000,43.635578,-79.441345,#2902 - 2167 LAKESHORE BLVD,Toronto
1930,Downtown,550000,43.668777,-79.383995,#4107 - 45 CHARLES ST E,Toronto
1931,Downtown,519900,43.641632,-79.38205,#4411 - 12 YORK ST,Toronto
1932,Lansing,629000,43.760303,-79.411621,#1202 - 9 BOGERT AVE,Toronto
1933,Downtown,329900,43.648296,-79.39295200000001,#510 - 125 PETER ST,Toronto
1934,Downtown,359900,43.665104,-79.3769,#517 - 77 MAITLAND PL,Toronto
1935,Willowdale,369000,43.779659,-79.414589,#1102 - 22 OLIVE AVE,Toronto
1936,Mimico,399000,43.621376,-79.483429,#901 - 15 LEGION RD,Toronto
1937,Midtown Toronto,2898000,43.727759999999996,-79.389961,236 LAWRENCE AVE E,Toronto
1938,Willowdale,549990,43.771309,-79.412926,#510 - 18 PARKVIEW AVE,Toronto
1939,Newtonbrook,498800,43.784409000000004,-79.416061,#Ph102 - 5791 YONGE ST,Toronto
1940,Newtonbrook,458500,43.784409000000004,-79.416061,#1202 - 5791 YONGE ST,Toronto
1941,Alderwood,899900,43.597782,-79.55234499999999,32 WESTLEIGH CRES,Toronto
1942,Downtown,415000,43.65097,-79.368111,#1506 - 39 SHERBOURNE ST,Toronto
1943,Mimico,329990,43.622589000000005,-79.482445,#2204 - 2212 LAKESHORE BLVD W,Toronto
1944,Downtown,578000,43.668777,-79.383995,#2809 - 45 CHARLES ST E,Toronto
1945,Sunnyside,389900,43.636387,-79.466263,#1203 - 1910 LAKESHORE BLVD,Toronto
1946,Downtown,417888,43.638477,-79.397987,#707 - 75 QUEENS WHARF RD,Toronto
1947,Willowdale,324900,43.777355,-79.41275,#1801 - 60 BYNG AVE,Toronto
1948,Agincourt,408000,43.779129,-79.281883,#3323 - 275 VILLAGE GREEN SQ,Toronto
1949,Eglinton East,199999,43.739429,-79.237755,2906 EGLINTON AVE,Toronto
1950,Lansing,688000,43.760303,-79.411621,#2902 - 9 BOGERT AVE,Toronto
1951,Downtown,599000,43.669643,-79.380608,#515 - 101 CHARLES ST E,Toronto
1952,Little Portugal,315990,43.641697,-79.42343100000001,#2203 E - 36 LISGAR ST,Toronto
1953,Downtown,390900,43.643485999999996,-79.392303,#1512 - 352 FRONT ST,Toronto
1954,Midtown Toronto,409888,43.671065999999996,-79.401443,#504 - 212 ST. GEORGE ST,Toronto
1955,Willowdale,348000,43.777355,-79.41275,#1808 - 60 BYNG AVE,Toronto
1956,Tam O'Shanter,335000,43.786736,-79.29100799999999,#207 - 228 BONIS AVE,Toronto
1957,Niagara,1279000,43.635521000000004,-79.402435,#610 - 637 LAKE SHORE BLVD W,Toronto
1958,Downtown,899000,43.64613,-79.375778,#3805 - 8 The Esplanade Ave,Toronto
1959,Jane and Finch,300000,43.767052,-79.514549,#3 - 380 Driftwood Ave,Toronto
1960,Mimico,799900,43.608631,-79.49889399999999,70 Struthers St,Toronto
1961,Humber Bay,457000,43.624373999999996,-79.48554200000001,#2807 - 90 Park Lawn Rd,Toronto
1962,Highland Creek,699900,43.790642,-79.176041,103 Fishery Rd,Toronto
1963,Toronto,650000,43.825737,-79.264999,95 Treetops Crt,Toronto
1964,Rouge,674900,43.783424,-79.131348,21 Wheeling Dr,Toronto
1965,Harwood,319900,43.678585,-79.478516,79 Cayuga Ave,Toronto
1966,Downtown,399000,43.66592,-79.386963,#2409 - 44 St Joseph St,Toronto
1967,Niagara,378800,43.637432000000004,-79.40136700000001,#Sph03 - 50 Bruyeres Mews,Toronto
1968,Parkdale,849000,43.636009,-79.427162,23 Temple Ave,Toronto
1969,Little Portugal,949000,43.649033,-79.427734,169 Beaconsfield Ave,Toronto
1970,Highland Creek,999999,43.788246,-79.17627,64 Windrush Tr,Toronto
1971,Emery,305000,43.747147,-79.564728,#1033 - 3045 Finch Ave,Toronto
1972,Rexdale,660000,43.730843,-79.604576,8 Windwood Dr,Toronto
1973,Etobicoke West Mall,724900,43.646446000000005,-79.57513399999999,11 Carsbrooke Rd,Toronto
1974,Brookhaven - Amesbury,699000,43.696663,-79.494972,116 Via Cassia Dr,Toronto
1975,Bendale,799000,43.749783,-79.25048100000001,41 Gage Ave,Toronto
1976,Princess - Rosethorn,1499900,43.657866999999996,-79.540031,72 Great Oak Dr,Toronto
1977,Mimico,799900,43.613209000000005,-79.492088,55 Mimico Ave,Toronto
1978,Willowdale,2450000,43.765537,-79.405388,130 Spring Garden Ave,Toronto
1979,Kingsview Village,99900,43.696312,-79.553864,#516 - 340 Dixon Rd,Toronto
1980,Wexford,575000,43.754829,-79.296417,7 Willowhurst Cres,Toronto
1981,Sunnylea,950000,43.640625,-79.493217,19 Humber Ridge Dr,Toronto
1982,Malvern,144900,43.806709000000005,-79.21713299999999,#410 - 15 Sewells Rd,Toronto
1983,Lytton Park,4499900,43.714539,-79.416977,93 Mona Dr,Toronto
1984,Downtown,810000,43.646236,-79.383324,#1110 - 33 University Ave,Toronto
1985,Downtown,568888,43.641346,-79.372421,#1019 - 39 Queens Quay,Toronto
1986,Swansea,2950000,43.651108,-79.471924,7 Harcroft Rd,Toronto
1987,Upper Beaches,579000,43.685524,-79.29414399999999,#130 - 2320 Gerrard St,Toronto
1988,Downtown,859000,43.651722,-79.36940799999999,#1005 - 205 Frederick St,Toronto
1989,Cliffside,549900,43.709721,-79.255051,75 Vanbrugh Ave,Toronto
1990,Newtonbrook,349000,43.787483,-79.417862,#308 - 5940 Yonge St,Toronto
1991,West Hill,550000,43.774227,-79.187302,24 Amiens Rd,Toronto
1992,Willowdale,799000,43.76675,-79.410332,#603 - 28 Hollywood Ave,Toronto
1993,York Mills,2588000,43.757267,-79.391624,1 Toba Dr,Toronto
1994,Midtown Toronto,1179000,43.715977,-79.441673,140 Fairholme Ave,Toronto
1995,Midtown Toronto,229900,43.704834000000005,-79.439888,#211 - 360 Ridelle Ave,Toronto
1996,Weston,329900,43.702106,-79.507637,#9 - 1947 Lawrence Ave,Toronto
1997,Ionview,519900,43.725605,-79.273972,33 Chelwood Rd,Toronto
1998,West Hill,588000,43.774265,-79.181625,4609 Kingston Rd,Toronto
1999,Bayview Village,649000,43.769484999999996,-79.36891899999999,#1001 - 15 Singer Crt,Toronto
2000,Rustic,1289000,43.715168,-79.503197,50 Beckett Ave,Toronto
2001,Mount Dennis,389000,43.692898,-79.506203,#201 - 56 Sidney Belsey Cres,Toronto
2002,L'Amoreaux,899000,43.822521,-79.307266,59 New Forest Sq,Toronto
2003,West Hill,669900,43.760811,-79.18306,4 Dubarry Ave,Toronto
2004,Willowdale,648880,43.775146,-79.412666,#903 - 880 Grandview Way,Toronto
2005,Don Valley Village,529800,43.779041,-79.35199,#44 - 10 Esterbrook Ave,Toronto
2006,Bendale,649900,43.753349,-79.264595,41 Archibald Mews,Toronto
2007,Long Branch,799000,43.595085,-79.531021,37 Thirty Second St,Toronto
2008,Rouge,699000,43.792217,-79.13452099999999,326 Jaybell Grve,Toronto
2009,Birch Cliff,599000,43.694736,-79.26387,161 Harding Blvd,Toronto
2010,Port Union,529800,43.794605,-79.14389,138 Andona Cres,Toronto
2011,Pleasant View,299900,43.777275,-79.337051,#1804 - 5 Old Sheppard Ave,Toronto
2012,Downtown,885000,43.666897,-79.389038,#1702 - 65 St Mary St,Toronto
2013,Cliffside,599900,43.703185999999995,-79.251564,7 East Haven Dr,Toronto
2014,Lawrence Heights,364900,43.715069,-79.4533,#326 - 36 Via Bagnato,Toronto
2015,Dorset Park,174900,43.769417,-79.28241,#201 - 2 Glamorgan Ave,Toronto
2016,Mount Dennis,546666,43.686855,-79.490898,3 Bijou Walk,Toronto
2017,Mount Pleasant East,799000,43.701283000000004,-79.38310200000001,3 Belle Ayre Blvd,Toronto
2018,Downtown,789900,43.646164,-79.375038,#304 - 25 The Esplanade St,Toronto
2019,Willowdale,2548000,43.772059999999996,-79.40522,144 Kingsdale Ave,Toronto
2020,Rexdale,539900,43.755604,-79.606697,78 Provence Tr,Toronto
2021,Mimico,459900,43.631432000000004,-79.473564,#309 - 1 Palace Pier Crt,Toronto
2022,Rouge,290000,43.799521999999996,-79.148201,#922 - 11753 Sheppard Ave,Toronto
2023,Milliken,399800,43.800705,-79.317162,#2002 - 2350 Bridletowne Circ,Toronto
2024,Willowdale,2699000,43.775288,-79.408012,102 Church Ave,Toronto
2025,Weston,449900,43.6996,-79.50972,#4 - 2009 Lawrence Ave,Toronto
2026,Mount Dennis,409000,43.692809999999994,-79.506653,#304 - 60 Sidney Belsey Cres,Toronto
2027,Newtonbrook,399900,43.783112,-79.415199,#1207 - 5765 Yonge St,Toronto
2028,Lansing,439000,43.765152,-79.412277,#3503 - 4968 Yonge St,Toronto
2029,Don Valley Village,615000,43.774311,-79.359085,#1006 - 20 Bloorview Pl,Toronto
2030,Earlscourt,688000,43.677956,-79.463882,68 Chambers Ave,Toronto
2031,Niagara,239000,43.63673,-79.40050500000001,#405 - 600 Fleet St,Toronto
2032,Bendale,829900,43.758427000000005,-79.259102,39 Lyon Heights Rd,Toronto
2033,Mimico,849000,43.618263,-79.50885799999999,414 Melrose St,Toronto
2034,Downtown,369900,43.645984999999996,-79.389938,#517 - 8 Mercer St,Toronto
2035,Leslieville,1313000,43.667384999999996,-79.334412,#14 - 175 Jones Ave,Toronto
2036,Little Portugal,274900,43.641566999999995,-79.42460600000001,#502 - 170 Sudbury St,Toronto
2037,Sherwood Park,1349000,43.712608,-79.38385,325 Broadway Ave,Toronto
2038,Rockcliffe - Smythe,305000,43.675777000000004,-79.507919,#606 - 240 Scarlett Rd,Toronto
2039,West Hill,349900,43.767723,-79.174797,#114 - 275 Manse Rd,Toronto
2040,Eglinton East,269900,43.737576000000004,-79.238251,#1512 - 330 Mccowan Rd,Toronto
2041,Jane and Finch,344800,43.740059,-79.50960500000001,#1010 - 1900 Sheppard Ave,Toronto
2042,Bendale,849800,43.767342,-79.257347,22 Hathway Dr,Toronto
2043,Willowdale,2998000,43.775428999999995,-79.394142,350 Parkview Ave,Toronto
2044,Scarborough Village,999000,43.741904999999996,-79.213821,444 Kingston Road,Toronto
2045,North Toronto,1399000,43.726349,-79.39746099999999,1 Preston Pl,Toronto
2046,Wallace Emerson,299900,43.665726,-79.447418,#509 - 816 Lansdowne Ave,Toronto
2047,Glen Park,1538800,43.707947,-79.462692,101 Glen Long Ave,Toronto
2048,Toronto,318000,43.824078,-79.27377299999999,#1112 - 80 Alton Towers Circ,Toronto
2049,West Hill,598800,43.773823,-79.188538,320 Morningside Ave,Toronto
2050,Wexford - Maryvale,600000,43.746807000000004,-79.29888199999999,3 Honey Dr,Toronto
2051,Willowdale,425000,43.773094,-79.415596,#301 - 30 Canterbury Pl,Toronto
2052,Downtown,629000,43.666996000000005,-79.37326800000001,#112 - 179 Bleecker St,Toronto
2053,Downtown,325000,43.639782000000004,-79.397949,#2008 - 151 Dan Leckie Way,Toronto
2054,Newtonbrook,434900,43.794613,-79.427216,#1105 - 175 Hilda Ave,Toronto
2055,Downtown,339900,43.651169,-79.384987,#502 - 127 Queen St,Toronto
2056,Victoria Village,359000,43.724509999999995,-79.307022,#306 - 1785 Eglinton Ave,Toronto
2057,Highland Creek,719888,43.796654,-79.179451,17 Grover Dr,Toronto
2058,Toronto,229000,43.8269,-79.27565,#703 - 160 Alton Towers Circ,Toronto
2059,Downtown,899000,43.652138,-79.371483,#Th110 - 116 George St,Toronto
2060,Swansea,498000,43.636292,-79.470467,#2305 - 103 The Queensway Ave,Toronto
2061,Little Portugal,1059000,43.646023,-79.427406,128 Northcote Ave,Toronto
2062,Roncesvalles Village,8500000,43.643359999999994,-79.447777,137 Roncesvalles Ave,Toronto
2063,Malvern,599900,43.807311999999996,-79.227303,38 Pinery Tr,Toronto
2064,Lawrence Heights,419500,43.717121,-79.441757,#512 - 650 Lawrence Ave,Toronto
2065,Clairlea - Birchmount,584900,43.702419,-79.27436800000001,32 Belanger Cres,Toronto
2066,Princess Margaret,1088000,43.674389,-79.554695,38 Warrender Ave,Toronto
2067,Silverthorn,699900,43.680458,-79.46653,676 Old Weston Rd,Toronto
2068,Humberlea,200000,43.732304,-79.537003,#1807 - 3077 Weston Rd,Toronto
2069,Woburn,278000,43.78167,-79.247215,#2215 - 36 Lee Centre St,Toronto
2070,Downtown,439900,43.666752,-79.37623599999999,#216 - 120 Homewood Ave,Toronto
2071,Downtown,335000,43.645641,-79.39295200000001,#3001 - 375 King St,Toronto
2072,The Beach,369000,43.666252,-79.30499300000001,#708 - 1900 Lakeshore Blvd,Toronto
2073,Kennedy Park,675000,43.728794,-79.254074,23 Commonwealth Ave,Toronto
2074,Downtown,495000,43.646931,-79.374977,#1008 - 38 The Esplanade St,Toronto
2075,Riverdale,2639000,43.68084,-79.35170699999999,103 Arundel Ave,Toronto
2076,Riverdale,2950000,43.669841999999996,-79.349106,98 Riverdale Ave,Toronto
2077,Humber Bay,369900,43.624072999999996,-79.48491700000001,#1109 - 88 Park Lawn Rd,Toronto
2078,Milliken,930000,43.812344,-79.287697,140 Valdor Dr,Toronto
2079,Mimico,343000,43.62381,-79.488022,#1106 - 155 Legion Rd,Toronto
2080,Fairbank,798000,43.701316999999996,-79.44493100000001,965 Roselawn Ave,Toronto
2081,Harwood,650000,43.677681,-79.47447199999999,450 Maybank Ave,Toronto
2082,Toronto,279000,43.640335,-79.424477,#308 - 38 Joe Shuster Way,Toronto
2083,Willowdale,315000,43.765578999999995,-79.41259000000001,#2107 - 4978 Yonge St,Toronto
2084,Flemingdon Park,320000,43.710968,-79.325294,#Ph01 - 15 Vicora Link Way,Toronto
2085,Bathurst Manor,510000,43.755169,-79.441742,#607 - 650 Sheppard Ave,Toronto
2086,Bendale,599000,43.750469,-79.244263,1503 Danforth Rd,Toronto
2087,Toronto,319900,43.824078,-79.27377299999999,#212 - 80 Alton Towers Circ,Toronto
2088,Midtown Toronto,729000,43.686378000000005,-79.415024,#1605 - 260 Heath St,Toronto
2089,Rockcliffe - Smythe,458000,43.675777000000004,-79.507919,#1410 - 240 Scarlett Rd,Toronto
2090,Downtown,549900,43.641632,-79.38205,#3010 - 12 York St,Toronto
2091,Downtown,798800,43.659328,-79.382675,#4415 - 386 Yonge St,Toronto
2092,Islington,429900,43.644779,-79.531929,#307 - 5101 Dundas St,Toronto
2093,Downtown,343000,43.639664,-79.379272,#2705 - 77 Harbour Sq,Toronto
2094,Rexdale,189900,43.75848,-79.586617,#1810 - 41 Markbrook Lane,Toronto
2095,Downtown,765000,43.665546,-79.387245,#2614 - 1001 Bay St,Toronto
2096,Midtown Toronto,999990,43.723293,-79.380356,#20 - 50 Hargrave Lane,Toronto
2097,Bayview Village,2375000,43.783833,-79.381851,25 Woodthrush Crt,Toronto
2098,Willowdale,609000,43.767891,-79.411812,#1015 - 8 Hillcrest Ave,Toronto
2099,Downtown,495000,43.641632,-79.38205,#5009 - 12 York St,Toronto
2100,Humber Summit,849900,43.757954,-79.557304,#1 - 175 Toryork Dr,Toronto
2101,Parkwoods - Donalda,205000,43.762363,-79.320976,#710 - 1338 York Mills Rd,Toronto
2102,Agincourt,499000,43.779129,-79.281883,#Th47 - 315 Village Green Sq,Toronto
2103,Richview,479900,43.677921000000005,-79.556534,#607 - 140 Widdicombe Hill Blvd,Toronto
2104,Willowdale,558000,43.7561,-79.406914,#107 - 78 Harrison Garden Blvd,Toronto
2105,Downtown,409900,43.652221999999995,-79.37087199999999,#1902 - 105 George St,Toronto
2106,Niagara,559800,43.641579,-79.415901,#843 - 1030 King St,Toronto
2107,Humber Summit,2189000,43.757645000000004,-79.55954,39 Millwick Dr,Toronto
2108,Wynford-Concorde,399900,43.724548,-79.32543199999999,#907 - 205 Wynford Dr,Toronto
2109,Midtown Toronto,799000,43.68766,-79.438766,373 Oakwood Ave,Toronto
2110,Downtown,425000,43.653973,-79.388565,#4102 - 426 University Ave,Toronto
2111,Kingsview Village,439000,43.697365000000005,-79.546089,#308 - 2000 Islington Ave,Toronto
2112,Morningside,329000,43.785278000000005,-79.204994,#88 - 21 Livonia Pl,Toronto
2113,Downtown,388800,43.646164,-79.375038,#312 - 25 The Esplanade,Toronto
2114,Downtown,324000,43.641346,-79.400131,#413 - 560 Front St,Toronto
2115,Earlscourt,899900,43.682190000000006,-79.45642099999999,268 Mcroberts Ave,Toronto
2116,Downtown,630000,43.649082,-79.39208199999999,#1107 - 318 Richmond St,Toronto
2117,Toronto,688000,43.822731,-79.266121,111 Shady Hollow Dr,Toronto
2118,Mimico,549000,43.624485,-79.49047900000001,#608 - 250 Manitoba St,Toronto
2119,Bendale,260000,43.772751,-79.260788,#410 - 83 Borough Dr,Toronto
2120,Jane and Finch,439000,43.744011,-79.491524,#1916 - 5 Sheppard Ave,Toronto
2121,Mimico,359900,43.618755,-79.485359,#1012 - 2285 Lake Shore Blvd,Toronto
2122,Woburn,649999,43.769974,-79.228714,24 Bailey Cres,Toronto
2123,Downtown,380000,43.645984999999996,-79.389938,#1410 - 8 Mercer St,Toronto
2124,Midtown Toronto,579900,43.667389,-79.401871,#2608 - 300 Bloor St,Toronto
2125,Willowdale,409000,43.771595,-79.412178,#903 - 256 Doris Ave,Toronto
2126,Woburn,799800,43.779441999999996,-79.223587,5 Portico Dr,Toronto
2127,Mimico,339900,43.615078000000004,-79.48938000000001,#609 - 11 Superior Ave,Toronto
2128,Willowdale,355000,43.769207,-79.412132,#2301 - 33 Empress Ave,Toronto
2129,Niagara,539000,43.636234,-79.403122,#207 - 628 Fleet St,Toronto
2130,Rexdale,639900,43.739422,-79.584854,57 Kendleton Dr,Toronto
2131,Downtown,1699000,43.659836,-79.384956,#12 - 761 Bay St,Toronto
2132,Victoria Village,599500,43.730346999999995,-79.328224,#402 - 18 Concorde Pl,Toronto
2133,Newtonbrook,1339900,43.783802,-79.406174,135 Bishop Ave,Toronto
2134,Rexdale,115000,43.722031,-79.543945,#902 - 236 Albion Rd,Toronto
2135,Niagara,234850,43.63673,-79.40050500000001,#605 - 600 Fleet St,Toronto
2136,Little Portugal,299900,43.641697,-79.42343100000001,#309 - 36 Lisgar St,Toronto
2137,Morningside,449200,43.790234000000005,-79.197525,743 Military Tr,Toronto
2138,Downtown,1490000,43.648827000000004,-79.385551,#2505 - 180 University Ave,Toronto
2139,Downtown,588000,43.642272999999996,-79.372704,#929 - 29 Queens Quay,Toronto
2140,Willowdale,928000,43.768574,-79.389618,#Th115 - 399 Spring Garden Ave,Toronto
2141,The Queensway,309900,43.625927000000004,-79.504417,##211 - 760 The Queensway,Toronto
2142,Midtown Toronto,1985000,43.686703,-79.43854499999999,350-352 Oakwood Ave,Toronto
2143,Humberlea,219000,43.732304,-79.537003,#1006 - 3077 Weston Rd,Toronto
2144,Downsview,145000,43.737915,-79.51136,#327 - 2645 Jane St,Toronto
2145,The Beach,1890000,43.670952,-79.295052,2237 Queen St,Toronto
2146,High Park North,1995000,43.653121999999996,-79.476166,292 Kennedy Ave,Toronto
2147,The Beach,1890000,43.670952,-79.295052,2237 Queen St,Toronto
2148,Midtown Toronto,899990,43.72353,-79.379761,2166 Bayview Ave,Toronto
2149,Mimico,1120000,43.625541999999996,-79.477242,#2601 - 80 Marine Parade Dr,Toronto
2150,Scarborough Village,212000,43.744811999999996,-79.214561,#1002 - 3380 Eglinton Ave,Toronto
2151,Hillcrest Village,1499980,43.800339,-79.352699,9 Rollingwood Dr,Toronto
2152,Newtonbrook,1450000,43.78537,-79.406464,29 Harnish Cres,Toronto
2153,Midtown Toronto,439000,43.670319,-79.394432,#805 - 155 Yorkville Ave,Toronto
2154,Humber Summit,919000,43.754292,-79.578156,12 Emily Ave,Toronto
2155,Port Union,724900,43.776131,-79.13604000000001,49 Wharfside Lane,Toronto
2156,Downtown,479900,43.643764000000004,-79.401352,#1103 - 38 Stewart St,Toronto
2157,Niagara,364900,43.636963,-79.404671,#1357 - 209 Fort York Blvd,Toronto
2158,Malvern,114900,43.803925,-79.216507,#105 - 8 Silverbell Grve,Toronto
