Index,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
1805,Woburn,429000,43.780869,-79.24852,#Ph305 - 18 LEE CENTRE DR,Toronto,M1H 3H5,M1H
2596,Bendale,569000,43.762436,-79.247223,16 Brantwood Dr,Toronto,M1H 2G6,M1H
2758,Woburn,599000,43.759834,-79.243614,31 Benroyal Cres,Toronto,M1H 1L6,M1H
2927,Bendale,639000,43.764198,-79.241608,63 JARWICK DR,Toronto,M1H 2H1,M1H
3170,Woburn,699000,43.755348,-79.238785,43B Burnview Cres,Toronto,M1H 1B4,M1H
3349,Woburn,749999,43.755661,-79.234169,4 FELICITY DR,Toronto,M1H 1C4,M1H
3361,Woburn,759900,43.776279,-79.232376,169 ELLESMERE RD,Toronto,M1H 2Y6,M1H
3427,Ben Jungle,795000,43.761955,-79.23864,43 BENLIGHT CRES,Toronto,M1H 1P5,M1H
4174,Woburn,1650000,43.755348,-79.238785,43 Burnview Cres,Toronto,M1H 1B4,M1H
4355,Woburn,2500000,43.776733,-79.242828,1120 Bellamy Rd,Toronto,M1H 1H3,M1H
4356,Woburn,2500000,43.776733,-79.242828,1120 Bellamy Rd,Toronto,M1H 1H3,M1H
96,Eglinton East,149000,43.739429,-79.237755,2906 EGLINTON AVE,Toronto,M1J 2E4,M1J
185,Eglinton East,185000,43.740406,-79.237946,#411 - 121 Trudelle St,Toronto,M1J 3K4,M1J
194,Scarborough Village,188900,43.744812,-79.214561,#906 - 3380 EGLINTON AVE E,Toronto,M1J 3L6,M1J
224,Eglinton East,199000,43.736816,-79.248703,2692 EGLINTON AVE E,Toronto,M1J 1A8,M1J
243,Eglinton East,199999,43.739429,-79.237755,2906 EGLINTON AVE,Toronto,M1J 2E4,M1J
257,Scarborough Village,208000,43.744812,-79.214561,#1802 - 3380 EGLINTON AVE,Toronto,M1J 3L6,M1J
260,Scarborough Village,209900,43.744812,-79.214561,#808 - 3380 EGLINTON AVE E,Toronto,M1J 3L6,M1J
261,Eglinton East,209900,43.740406,-79.237946,#202 - 121 TRUDELLE ST,Toronto,M1J 3K4,M1J
262,Scarborough Village,212000,43.744812,-79.214561,#1002 - 3380 Eglinton Ave,Toronto,M1J 3L6,M1J
277,Scarborough Village,220000,43.745232,-79.212135,#406 - 3420 EGLINTON AVE E,Toronto,M1J 2H9,M1J
365,Eglinton East,249900,43.737576,-79.238251,#306 - 330 MCCOWAN RD,Toronto,M1J 3N3,M1J
367,Scarborough Village,249900,43.751457,-79.204521,#1109 - 90 DALE AVE,Toronto,M1J 3N4,M1J
394,Eglinton East,259000,43.735638,-79.246964,1071 DANFORTH RD,Toronto,M1J 2C7,M1J
443,Eglinton East,269000,43.737576,-79.238251,#1615 - 330 MCCOWAN RD,Toronto,M1J 3N3,M1J
452,Eglinton East,269900,43.737576,-79.238251,#1512 - 330 Mccowan Rd,Toronto,M1J 3N3,M1J
488,Scarborough Village,275000,43.743954,-79.212692,#502 - 3233 Eglinton Ave,Toronto,M1J 3N6,M1J
580,Eglinton East,289900,43.737576,-79.238251,#305 - 330 Mccowan Rd,Toronto,M1J 3N3,M1J
1567,Eglinton East,399000,43.746014,-79.232513,#328 - 21 NELSON ST,Toronto,M1J 2V3,M1J
1836,Eglinton East,435000,43.746014,-79.232513,#306 - 21 NELSON ST,Toronto,M1J 2V3,M1J
2112,Scarborough Village,479000,43.743988,-79.223457,137 CONN SMYTHE DR,Toronto,M1J 3P6,M1J
2271,Woburn,499000,43.745411,-79.224709,113 PORCHESTER DR,Toronto,M1J 2R4,M1J
2387,Woburn,529000,43.749329,-79.226715,39 Chestermere Blvd,Toronto,M1J 2X8,M1J
2654,Eglinton East,579900,43.744301,-79.235939,14 Adler St,Toronto,M1J 2M8,M1J
2689,Bendale,589800,43.751591,-79.247688,45 BARRYMORE RD,Toronto,M1J 1W4,M1J
2719,Bendale,599000,43.750469,-79.244263,1503 Danforth Rd,Toronto,M1J 1H5,M1J
2720,South Cedarbrae,599000,43.745686,-79.236183,16 RADISSON ST,Toronto,M1J 2P2,M1J
2787,Woburn,599900,43.744694,-79.227638,15 FARMBROOK RD,Toronto,M1J 2S3,M1J
2899,Eglinton East,629900,43.742371,-79.245285,1315 DANFORTH RD,Toronto,M1J 1G2,M1J
2900,Eglinton East,629900,43.742146,-79.247414,33 GRAYLEE AVE,Toronto,M1J 1M7,M1J
2960,South Cedarbrae,649000,43.75074,-79.223907,1 Strandhill Rd,Toronto,M1J 3A8,M1J
3016,Woburn,649911,43.749954,-79.222412,25 PEKING RD,Toronto,M1J 2X2,M1J
3118,Scarborough Village,698000,43.748539,-79.208725,14 Saunders Rd,Toronto,M1J 3H9,M1J
3141,Eglinton East,699000,43.739819,-79.248024,17 STRODE DR,Toronto,M1J 1L8,M1J
3177,Eglinton East,699800,43.743881,-79.231148,124 GREENWICH SQ,Toronto,M1J 3L3,M1J
3180,Eglinton East,699800,43.742512,-79.244614,12 PRINGDALE GARDEN CIRC,Toronto,M1J 1G5,M1J
3186,Eglinton East,699900,43.742371,-79.245285,1315 DANFORTH RD,Toronto,M1J 1G2,M1J
3271,Bendale,728888,43.754463,-79.243851,18 Dignam Crt,Toronto,M1J 2C5,M1J
3377,Bendale,769900,43.749783,-79.250481,41 Gage Ave,Toronto,M1J 1T6,M1J
3401,Scarborough Village,784900,43.748245,-79.21685,48 Dunelm St,Toronto,M1J 3G1,M1J
3438,Bendale,799000,43.749783,-79.250481,41 Gage Ave,Toronto,M1J 1T6,M1J
3464,Bendale,799000,43.746422,-79.243446,10 CARSLAKE CRES,Toronto,M1J 2A7,M1J
3493,Bendale,799900,43.750801,-79.24028,34 BENDALE BLVD N,Toronto,M1J 2B1,M1J
3506,Bendale,799999,43.753788,-79.249809,30 Medley Cres,Toronto,M1J 1Y3,M1J
36,Scarborough Junction,119900,43.72599,-79.265015,#524 - 665 Kennedy Rd,Toronto,M1K 2B8,M1K
55,Clairlea - Birchmount,129000,43.71006,-79.261116,72 Moira Ave,Toronto,M1K 1B8,M1K
132,Scarborough Junction,159500,43.72599,-79.265015,#309 - 665 KENNEDY RD,Toronto,M1K 2B8,M1K
144,Scarborough Junction,166500,43.72599,-79.265015,#332 - 665 KENNEDY RD,Toronto,M1K 2B8,M1K
173,Scarborough Junction,179000,43.72599,-79.265015,#537 - 665 Kennedy Rd,Toronto,M1K 2B8,M1K
280,Ionview,224900,43.73008,-79.273392,#902 - 2245 Eglinton Ave,Toronto,M1K 2N3,M1K
814,Kennedy Park,319000,43.724361,-79.251663,#1531 - 3 GREYSTONE WALK DR,Toronto,M1K 5J3,M1K
835,Kennedy Park,319900,43.724361,-79.251663,#1822 - 3 Greystone Walk Dr,Toronto,M1K 5J3,M1K
1029,Kennedy Park,339000,43.725407,-79.251518,#910 - 5 GREYSTONE WALK DR,Toronto,M1K 5J5,M1K
1426,Ionview,385000,43.741142,-79.271408,#21 - 901 KENNEDY RD,Toronto,M1K 2E9,M1K
1614,Scarborough Junction,399900,43.720226,-79.26252,553 Kennedy Rd,Toronto,M1K 2B1,M1K
1840,Ionview,435900,43.741142,-79.271408,#37 - 901 Kennedy Rd,Toronto,M1K 2E9,M1K
2278,Ionview,499900,43.740097,-79.273987,31 Yorkshire Rd,Toronto,M1K 3B7,M1K
2363,Ionview,519900,43.725605,-79.273972,33 Chelwood Rd,Toronto,M1K 2K5,M1K
2520,Kennedy Park,549900,43.735493,-79.25148,2637 Eglinton Ave,Toronto,M1K 2S2,M1K
2533,Kennedy Park,550000,43.722595,-79.254547,42 GRANGER AVE,Toronto,M1K 3L2,M1K
2623,Bendale,575000,43.747921,-79.254951,35 PENZANCE DR,Toronto,M1K 4Z4,M1K
2655,Kennedy Park,579900,43.727516,-79.253731,5 Commonwealth Ave,Toronto,M1K 3M2,M1K
2701,Kennedy Park,589900,43.727516,-79.253731,5 Commonwealth Ave,Toronto,M1K 3M2,M1K
2721,Kennedy Park,599000,43.733814,-79.25,34 Ordway Rd,Toronto,M1K 4J4,M1K
2736,Eglinton East,599000,43.742043,-79.250938,131 CITADEL DR,Toronto,M1K 4S8,M1K
2763,Scarborough Junction,599000,43.71405,-79.26268,23 COTTON AVE,Toronto,M1K 1Z3,M1K
2796,Bendale,599900,43.74881,-79.258537,99 Marcos Blvd,Toronto,M1K 5A7,M1K
2809,Kennedy Park,600000,43.723419,-79.258003,157 Linden Ave,Toronto,M1K 3J1,M1K
2846,Kennedy Park,619000,43.723442,-79.273499,48 Roebuck Dr,Toronto,M1K 2H5,M1K
2874,Kennedy Park,628000,43.726383,-79.270432,114 Roebuck Dr,Toronto,M1K 2H7,M1K
2942,Kennedy Park,647000,43.723759,-79.270348,17 MARTORINO DR,Toronto,M1K 2J2,M1K
2993,Kennedy Park,649900,43.727692,-79.269615,14 Miniot Circ,Toronto,M1K 2K2,M1K
2994,Ionview,649900,43.734638,-79.274521,34 Richome Crt,Toronto,M1K 2Y1,M1K
3078,Kennedy Park,675000,43.728794,-79.254074,23 Commonwealth Ave,Toronto,M1K 4J9,M1K
3117,Ionview,695000,43.740768,-79.272987,58 Kingsdown Dr,Toronto,M1K 3C1,M1K
3131,Bendale,699000,43.746624,-79.253967,26 PANMURE CRES,Toronto,M1K 4Y6,M1K
3142,Ionview,699000,43.738369,-79.273857,99 IONVIEW RD,Toronto,M1K 2Z8,M1K
3172,Ionview,699000,43.732124,-79.275276,14 Rosemount Dr,Toronto,M1K 2W8,M1K
3174,Kennedy Park,699000,43.720936,-79.254662,35 MAGNOLIA AVE,Toronto,M1K 3K3,M1K
3187,Scarborough Junction,699900,43.723095,-79.260643,65 Hart Ave,Toronto,M1K 3H3,M1K
3188,Bendale,699900,43.744205,-79.262428,1060 Midland Ave,Toronto,M1K 4G9,M1K
3199,Clairlea - Birchmount,699900,43.711819,-79.265274,73 NORTH WOODROW BLVD,Toronto,M1K 1W6,M1K
3200,Toronto,699900,43.737328,-79.263283,14 Fitzgibbon Ave,Toronto,M1K 3Z8,M1K
3219,Bendale,699900,43.749359,-79.255096,27 Canzone Dr,Toronto,M1K 5A4,M1K
3246,Ionview,717000,43.735332,-79.275482,14 RICHOME CRT,Toronto,M1K 2Y1,M1K
3265,Kennedy Park,725000,43.727692,-79.269615,14 Miniot Circ,Toronto,M1K 2K2,M1K
3312,Kennedy Park,749000,43.720936,-79.254662,35 MAGNOLIA AVE,Toronto,M1K 3K3,M1K
3329,Bendale,749800,43.745861,-79.255096,42 BONNECHERE CRES,Toronto,M1K 4Z2,M1K
3373,Bendale,769000,43.747349,-79.255836,20 Penzance Dr,Toronto,M1K 4Z5,M1K
3396,Kennedy Park,780000,43.72179,-79.256012,777 DANFORTH RD,Toronto,M1K 1G9,M1K
3405,Ionview,785000,43.740768,-79.272987,58 Kingsdown Dr,Toronto,M1K 3C1,M1K
3416,Kennedy Park,789000,43.735638,-79.250687,#Main - 2657 EGLINTON AVE E,Toronto,M1K 2S3,M1K
3475,Ionview,799000,43.733253,-79.273369,18 Corinne Cres,Toronto,M1K 2Y8,M1K
3534,Ionview,829000,43.73698,-79.27227,152 Bertrand Ave,Toronto,M1K 2T2,M1K
3735,Ionview,950000,43.737572,-79.2705,170 BERTRAND AVE,Toronto,M1K 2T2,M1K
3773,Scarborough Junction,995000,43.709301,-79.266144,525 Danforth Rd,Toronto,M1K 1C8,M1K
3774,Scarborough Junction,995000,43.709301,-79.266144,525 DANFORTH RD,Toronto,M1K 1C8,M1K
4373,Scarborough Junction,2600000,43.70546,-79.26796,458 BIRCHMOUNT RD,Toronto,M1K 1M6,M1K
64,Oakridge,129000,43.694172,-79.274673,3472 DANFORTH AVE,Toronto,M1L 1E3,M1L
125,Golden Mile,159000,43.726879,-79.28846,#8 G - 1921 EGLINTON AVE E,Toronto,M1L 2L6,M1L
139,Golden Mile,160000,43.727928,-79.28759,#E2 - 900 WARDEN AVE,Toronto,M1L 2M5,M1L
140,Golden Mile,160000,43.727928,-79.28759,900 WARDEN Avenue,Toronto,M1L 2M5,M1L
353,Wexford - Maryvale,249000,43.73111,-79.279999,#103 - 2202 Eglinton Ave,Toronto,M1L 2N3,M1L
401,Golden Mile,259000,43.722874,-79.289009,#D103 - 69 LEBOVIC AVE,Toronto,M1L 4T7,M1L
531,Oakridge,283000,43.694603,-79.273277,#215 - 3520 DANFORTH AVE,Toronto,M1L 1E6,M1L
609,Oakridge,295800,43.694603,-79.273277,#212 - 3520 Danforth Ave,Toronto,M1L 1E6,M1L
610,Oakridge,295800,43.694603,-79.273277,#212 - 3520 Danforth Ave,Toronto,M1L 1E6,M1L
641,Golden Mile,299000,43.723164,-79.289505,#A121 - 41 LEBOVIC AVE,Toronto,M1L 4W1,M1L
677,Oakridge,299900,43.694603,-79.273277,# 102 - 3520 DANFORTH AVE,Toronto,M1L 1E6,M1L
1057,Oakridge,339900,43.694603,-79.273277,#101 - 3520 Danforth Ave,Toronto,M1L 1E6,M1L
1210,Golden Mile,359000,43.716156,-79.281998,#221 - 60 MENDELSSOHN ST,Toronto,M1L 0G9,M1L
1220,Clairlea,359000,43.716526,-79.284454,#411 - 60 Fairfax Cres,Toronto,M1L 0E1,M1L
1238,Golden Mile,359900,43.716156,-79.281998,#207 - 60 Mendelssohn St,Toronto,M1L 0G9,M1L
1532,Oakridge,398888,43.694603,-79.273277,#Ph 705 - 3520 DANFORTH AVE,Toronto,M1L 1E6,M1L
1781,Golden Mile,425000,43.722874,-79.289009,#D106 - 69 LEBOVIC AVE,Toronto,M1L 4T7,M1L
2158,Golden Mile,485000,43.723164,-79.289505,#A114 - 41 LEBOVIC AVE,Toronto,M1L 4W1,M1L
2181,Golden Mile,489000,43.723034,-79.293663,24 Lebovic Avenue,Toronto,M1L 4V9,M1L
2646,Clairlea - Birchmount,579000,43.702419,-79.274368,32 Belanger Cres,Toronto,M1L 0G1,M1L
2650,Clairlea,579500,43.710022,-79.290222,3135 ST CLAIR AVE E,Toronto,M1L 1V3,M1L
2664,Clairlea - Birchmount,584900,43.702419,-79.274368,32 Belanger Cres,Toronto,M1L 0G1,M1L
2686,Golden Mile,589000,43.716053,-79.280365,21 Gerigs St,Toronto,M1L 0C5,M1L
2700,Clairlea,589900,43.714607,-79.282372,692 Warden Ave,Toronto,M1L 4W4,M1L
2756,Clairlea - Birchmount,599000,43.702419,-79.274368,38 BELANGER CRES,Toronto,M1L 0G1,M1L
2797,Oakridge,599900,43.698391,-79.271782,12 MILNE AVE,Toronto,M1L 4G9,M1L
2825,Golden Mile,609900,43.72538,-79.299232,#1 - 2792 EGLINTON AVE E,Toronto,M1L 2L1,M1L
2880,Clairlea - Birchmount,629000,43.702591,-79.272026,19 LILY CUP AVE,Toronto,M1L 0H4,M1L
2916,Clairlea - Birchmount,634900,43.716999,-79.277588,67 PIDGEON ST,Toronto,M1L 0C9,M1L
3085,Scarborough Junction,678000,43.701309,-79.27533,93 DAIRY DR,Toronto,M1L 0G1,M1L
3132,Clairlea - Birchmount,699000,43.702419,-79.274368,38 BELANGER CRES,Toronto,M1L 0G1,M1L
3165,Clairlea - Birchmount,699000,43.702469,-79.272591,32 LILY CUP AVE,Toronto,M1L 0H4,M1L
3222,Clairlea - Birchmount,699900,43.705116,-79.275864,94 JOHN BELL CRES,Toronto,M1L 0G5,M1L
3242,Clairlea - Birchmount,714900,43.703144,-79.273476,59 Lily Cup Ave,Toronto,M1L 0H4,M1L
3387,Clairlea - Birchmount,779000,43.705589,-79.275879,#3 - 80 BELL ESTATE RD E,Toronto,M1L 0E2,M1L
3483,Clairlea - Birchmount,799900,43.704266,-79.293152,82 PITT AVE,Toronto,M1L 2R6,M1L
3563,Oakridge,849000,43.691143,-79.281982,19 Mansion Ave,Toronto,M1L 1A5,M1L
3564,Oakridge,849000,43.691143,-79.281982,19 Mansion Ave,Toronto,M1L 1A5,M1L
3593,Wexford - Maryvale,849990,43.725372,-79.299263,Unit 19 4780 EGLINTON AVE,Toronto,M1L 2L1,M1L
3615,Oakridge,874900,43.690853,-79.283287,1 Kenworthy Ave,Toronto,M1L 3B1,M1L
3858,Clairlea,1090000,43.715702,-79.286171,2 Monastery Lane,Toronto,M1L 4V6,M1L
3883,Clairlea,1100000,43.70174,-79.28775,300 PHARMACY AVE,Toronto,M1L 3G3,M1L
3931,Clairlea,1199000,43.711281,-79.283325,113 Moreau Tr,Toronto,M1L 4T9,M1L
3974,Clairlea,1279900,43.702293,-79.291161,46 B MAYBOURNE AVE,Toronto,M1L 2V9,M1L
4003,Clairlea - Birchmount,1299000,43.702461,-79.292351,54 Pitt Ave,Toronto,M1L 2R4,M1L
4481,Oakridge,3900000,43.694927,-79.276337,40 Danforth Rd,Toronto,M1L 3W4,M1L
4490,Golden Mile,3999000,43.724213,-79.283386,116 MANVILLE RD,Toronto,M1L 4J5,M1L
231,Scarborough Village,199900,43.744297,-79.209541,#134 - 50 Scarborough Golf Clu Rd,Toronto,M1M 3T5,M1M
359,Scarborough Village,249500,43.742031,-79.213844,#Ph24 - 3650 KINGSTON RD,Toronto,M1M 1R9,M1M
362,Scarborough Village,249900,43.744297,-79.209541,#104 - 50 SCARBOROUGH GOLF CLUB RD,Toronto,M1M 3T5,M1M
492,Scarborough Village,275000,43.742031,-79.213844,#709 - 3650 Kingston Rd,Toronto,M1M 1R9,M1M
650,Scarborough Village,299900,43.744297,-79.209541,#120 - 50 SCARBOROUGH GOLF CLUB RD,Toronto,M1M 3T5,M1M
720,Cliffcrest,306000,43.725578,-79.23761,#265 - 60 ANN O&#39;REILLY RD,Toronto,M1M 1X4,M1M
1179,Cliffcrest,351000,43.725578,-79.23761,#1459 - 60 ANN O&#39;REILLY RD,Toronto,M1M 1X4,M1M
1514,Scarborough Village,395900,43.74189,-79.213837,#210 - 1350 Kingston Rd,Toronto,M1M 1R9,M1M
1764,Cliffcrest,423000,43.725578,-79.23761,#1361 - 60 ANN O&#39;REILLY RD,Toronto,M1M 1X4,M1M
2645,Cliffside,579000,43.712502,-79.246597,2575 KINGSTON RD,Toronto,M1M 1M1,M1M
2662,Cliffcrest,580000,43.727161,-79.22963,3103 KINGSTON RD,Toronto,M1M 1P1,M1M
2722,Cliffcrest,599000,43.721256,-79.245033,9 Andrew Ave,Toronto,M1M 3G9,M1M
2897,Cliffcrest,629900,43.734875,-79.22728,80 Martindale Rd,Toronto,M1M 2C1,M1M
2913,Scarborough Village,630000,43.741879,-79.213852,2268 Kingston Rd,Toronto,M1M 1R9,M1M
2928,Cliffcrest,639000,43.723507,-79.238617,76 WILLAMERE DR,Toronto,M1M 1W8,M1M
3008,Cliffcrest,649900,43.73679,-79.2285,30 GLEN MUIR DR,Toronto,M1M 2C8,M1M
3095,Cliffcrest,679900,43.718128,-79.235306,89 EASTVILLE AVE,Toronto,M1M 2N8,M1M
3189,Cliffcrest,699900,43.734875,-79.22728,80 Martindale Rd,Toronto,M1M 2C1,M1M
3477,Cliffcrest,799000,43.734745,-79.225739,25 BELLAMY RD S,Toronto,M1M 3N9,M1M
3501,Scarborough Village,799900,43.740292,-79.213455,73 Brinloor Blvd,Toronto,M1M 1L4,M1M
3788,Scarborough Village,999000,43.741905,-79.213821,444 Kingston Road,Toronto,M1M 1R9,M1M
4100,Scarborough Village,1498000,43.740055,-79.209244,89 Hill Cres,Toronto,M1M 1J6,M1M
4371,Cliffcrest,2599000,43.720974,-79.225662,9 Fenwood Hts,Toronto,M1M 2V6,M1M
4408,Guildwood,2899000,43.734413,-79.209335,115 Sylvan Ave,Toronto,M1M 1J9,M1M
4469,Scarborough Village,3670000,43.734341,-79.213409,41 Hill Cres,Toronto,M1M 1J3,M1M
4475,Scarborough Village,3750000,43.741859,-79.213867,3474 KINGSTON RD,Toronto,M1M 1R9,M1M
4498,Cliffcrest,4500000,43.725761,-79.218529,25 Meadowcliffe Dr,Toronto,M1M 2X9,M1M
70,Birch Cliff,130000,43.689007,-79.278374,2560 GERRARD ST E,Toronto,M1N 1W8,M1N
219,Cliffside,199000,43.704224,-79.252716,2228 KINGSTON RD,Toronto,M1N 1T9,M1N
1956,Birch Cliff,449900,43.700253,-79.26326,47 Highview Ave,Toronto,M1N 2H2,M1N
1976,Birch Cliff,455000,43.701328,-79.264549,108 AYLESWORTH AVE,Toronto,M1N 2J6,M1N
2296,Birch Cliff,499900,43.688511,-79.267746,47 A Valhalla Blvd,Toronto,M1N 3B4,M1N
2449,Cliffside,539900,43.704655,-79.251816,#6 - 2229 KINGSTON RD,Toronto,M1N 1T8,M1N
2492,Cliffside,549900,43.709721,-79.255051,75 Vanbrugh Ave,Toronto,M1N 3T1,M1N
2723,Birch Cliff,599000,43.694736,-79.26387,161 Harding Blvd,Toronto,M1N 3E1,M1N
2771,Cliffside,599900,43.703186,-79.251564,7 East Haven Dr,Toronto,M1N 1L8,M1N
2788,Birch Cliff,599900,43.704281,-79.257225,52 Malta St,Toronto,M1N 2L4,M1N
2795,Toronto,599900,43.695759,-79.269356,155 Eastwood Ave,Toronto,M1N 3H5,M1N
3133,Birch Cliff,699000,43.688419,-79.267677,45 Valhalla Blvd,Toronto,M1N 3B4,M1N
3262,Birch Cliff,724900,43.68222,-79.279739,1204 Kingston Rd,Toronto,M1N 1N8,M1N
3466,Birch Cliff,799000,43.682991,-79.277542,1251 Kingston Rd,Toronto,M1N 1P4,M1N
3522,Birch Cliff,819900,43.698666,-79.261581,73 Pinegrove Ave,Toronto,M1N 2G3,M1N
3549,Birch Cliff,839900,43.703812,-79.256386,146 Kennedy Rd,Toronto,M1N 3P2,M1N
3610,Birch Cliff,869000,43.686226,-79.269264,34 WHITE BIRCH RD,Toronto,M1N 3A6,M1N
3765,Birch Cliff,989000,43.698494,-79.263435,11 AYLESWORTH AVE,Toronto,M1N 2G3,M1N
3857,Birch Cliff,1089900,43.684292,-79.27916,14 Elmview Dr,Toronto,M1N 2W4,M1N
3891,Birch Cliff,1119800,43.684292,-79.27916,14 Elmview Dr,Toronto,M1N 2W4,M1N
4002,Birch Cliff,1299000,43.680233,-79.281029,162 Blantyre Ave,Toronto,M1N 2R5,M1N
4079,Birch Cliff,1449000,43.681252,-79.279793,183 Courcelette Rd,Toronto,M1N 2T1,M1N
4158,Birch Cliff,1599900,43.685364,-79.280182,40 Clonmore Dr,Toronto,M1N 1X6,M1N
4207,Birch Cliff,1790000,43.685295,-79.281013,25 Parkland Rd,Toronto,M1N 1Y7,M1N
4313,Birch Cliff,2348900,43.678131,-79.280182,92 BLANTYRE AVE,Toronto,M1N 2R5,M1N
32,Dorset Park,119000,43.741192,-79.281723,#302 - 1159 BIRCHMOUNT RD,Toronto,M1P 2B7,M1P
38,Dorset Park,119900,43.771751,-79.283981,2 Antrim Cres,Toronto,M1P 2N3,M1P
92,Bendale,149000,43.751389,-79.263054,2655 LAWRENCE AVE E,Toronto,M1P 2S3,M1P
112,Dorset Park,149900,43.764812,-79.280273,#9 - 1415 KENNEDY RD,Toronto,M1P 2L6,M1P
156,Dorset Park,170000,43.770493,-79.286835,#907 - 100 DUNDALK DR,Toronto,M1P 4V2,M1P
157,Dorset Park,172000,43.769417,-79.28241,#406 - 2 GLAMORGAN AVE,Toronto,M1P 2M8,M1P
159,Dorset Park,174900,43.769417,-79.28241,#201 - 2 Glamorgan Ave,Toronto,M1P 2M8,M1P
203,Dorset Park,190000,43.749035,-79.266685,#501 - 101 Prudential Dr,Toronto,M1P 4S5,M1P
204,Dorset Park,190000,43.749599,-79.266762,#1010 - 100 PRUDENTIAL DR,Toronto,M1P 4V4,M1P
206,Dorset Park,190000,43.749035,-79.266685,#501 - 101 Prudential Dr,Toronto,M1P 4S5,M1P
213,Dorset Park,197000,43.769417,-79.28241,#406 - 2 GLAMORGAN AVE,Toronto,M1P 2M8,M1P
225,Dorset Park,199000,43.748924,-79.275459,1060 Kennedy Rd,Toronto,M1P 2K7,M1P
232,Dorset Park,199900,43.749035,-79.266685,#1608 - 101 PRUDENTIAL DR,Toronto,M1P 4S5,M1P
292,Dorset Park,229000,43.751743,-79.266388,#1207 - 2550 LAWRENCE AVE E,Toronto,M1P 4Z3,M1P
323,Dorset Park,239000,43.764439,-79.288757,#839 - 18 Mondeo Dr,Toronto,M1P 5C7,M1P
336,Dorset Park,241900,43.750229,-79.268051,#511 - 301 Prudential Dr,Toronto,M1P 4V3,M1P
400,Bendale,259000,43.773582,-79.258919,#503 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
417,Bendale,260000,43.772751,-79.260788,#410 - 83 Borough Dr,Toronto,M1P 5E4,M1P
419,Bendale,263900,43.772751,-79.260788,#701 - 83 BOROUGH DR,Toronto,M1P 5E4,M1P
420,Bendale,263900,43.771198,-79.260529,#361 - 123 OMNI DR,Toronto,M1P 5A6,M1P
424,Bendale,264900,43.774338,-79.252594,#902 - 61 Town Centre Crt,Toronto,M1P 5C6,M1P
435,Bendale,268500,43.774338,-79.252594,#1807 - 61 TOWN CENTRE CRT,Toronto,M1P 5C6,M1P
440,Dorset Park,269000,43.75235,-79.265923,#514 - 1470 MIDLAND AVE,Toronto,M1P 4Z4,M1P
442,Bendale,269000,43.773582,-79.258919,#1606 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
476,Bendale,273000,43.773582,-79.258919,#605 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
480,Bendale,273900,43.773582,-79.258919,#1910 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
483,Bendale,274900,43.773312,-79.258728,#1608 - 60 BRIAN HARRISON WAY,Toronto,M1P 5J5,M1P
516,Bendale,279800,43.773582,-79.258919,#1508 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
517,Bendale,279800,43.773312,-79.258728,#3005 - 60 Brian Harrison Way,Toronto,M1P 5J5,M1P
521,Bendale,279900,43.773251,-79.255272,#412 - 50 Town Centre Crt,Toronto,M1P 0A9,M1P
536,Bendale,284800,43.773312,-79.258728,#3005 - 60 Brian Harrison Way,Toronto,M1P 5J5,M1P
538,Bendale,284900,43.773403,-79.254951,#707 - 25 TOWN CENTRE CRT,Toronto,M1P 0A9,M1P
549,Bendale,286000,43.773582,-79.258919,#1508 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
555,Bendale,288000,43.773689,-79.255424,#805 - 70 TOWN CENTRE CRT,Toronto,M1P 0B2,M1P
576,Bendale,289900,43.773312,-79.258728,#3802 - 60 BRIAN HARRISON WAY,Toronto,M1P 5J5,M1P
579,Bendale,289900,43.773251,-79.255272,#501 - 50 Town Centre Crt,Toronto,M1P 0A9,M1P
593,Bendale,292000,43.773251,-79.255272,#1703 - 50 TOWN CENTRE CRT,Toronto,M1P 0A9,M1P
594,Bendale,293000,43.773403,-79.254951,#1903 - 25 TOWN CENTRE CRT,Toronto,M1P 0A9,M1P
595,Bendale,293000,43.773251,-79.255272,#1803 - 50 TOWN CENTRE CRT,Toronto,M1P 0A9,M1P
604,Bendale,295000,43.773251,-79.255272,#3409 - 50 Town Centre Crt,Toronto,M1P 0A9,M1P
616,Bendale,298000,43.773312,-79.258728,#3602 - 60 BRIAN HARRISON WAY,Toronto,M1P 5J5,M1P
661,Bendale,299900,43.772957,-79.261116,#Th 77 - 83 BOROUGH DR,Toronto,M1P 5E5,M1P
719,Bendale,305990,43.771385,-79.260765,#2205 - 115 OMNI DR,Toronto,M1P 5B4,M1P
732,Bendale,309800,43.772751,-79.260788,#3202 - 83 BOROUGH DR,Toronto,M1P 5E4,M1P
919,Bendale,329000,43.773582,-79.258919,#2407 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
1199,Bendale,357900,43.773689,-79.255424,#1804 - 70 TOWN CENTRE CRT,Toronto,M1P 0B2,M1P
1201,Bendale,358000,43.773312,-79.258728,#1804 - 60 BRIAN HARRISON WAY,Toronto,M1P 5J5,M1P
